code,uri,label,definition
5147107,NA,5147107,NA
5147108,NA,5147108,NA
5147109,NA,5147109,NA
5147110,NA,5147110,NA
5147111,NA,5147111,NA
5147112,NA,5147112,NA
5147113,NA,5147113,NA
5147114,NA,5147114,NA
5147115,NA,5147115,NA
5147116,NA,5147116,NA
5147117,NA,5147117,NA
5147118,NA,5147118,NA
5147119,NA,5147119,NA
5147120,NA,5147120,NA
5147121,NA,5147121,NA
5147122,NA,5147122,NA
5147123,NA,5147123,NA
5147124,NA,5147124,NA
5147125,NA,5147125,NA
5147126,NA,5147126,NA
5147127,NA,5147127,NA
5147128,NA,5147128,NA
5147129,NA,5147129,NA
5147130,NA,5147130,NA
5147131,NA,5147131,NA
5147132,NA,5147132,NA
5147133,NA,5147133,NA
5147134,NA,5147134,NA
5147135,NA,5147135,NA
5147136,NA,5147136,NA
5147137,NA,5147137,NA
5147138,NA,5147138,NA
5147139,NA,5147139,NA
5147140,NA,5147140,NA
5147141,NA,5147141,NA
5147142,NA,5147142,NA
5147143,NA,5147143,NA
5147144,NA,5147144,NA
5147145,NA,5147145,NA
5147146,NA,5147146,NA
5147147,NA,5147147,NA
5147148,NA,5147148,NA
5147149,NA,5147149,NA
5147150,NA,5147150,NA
5147151,NA,5147151,NA
5147152,NA,5147152,NA
5147153,NA,5147153,NA
5147154,NA,5147154,NA
5147155,NA,5147155,NA
5147156,NA,5147156,NA
5147157,NA,5147157,NA
5147158,NA,5147158,NA
5147159,NA,5147159,NA
5147160,NA,5147160,NA
5147161,NA,5147161,NA
5147162,NA,5147162,NA
5147163,NA,5147163,NA
5147164,NA,5147164,NA
5147165,NA,5147165,NA
5147166,NA,5147166,NA
5147167,NA,5147167,NA
5147168,NA,5147168,NA
5147169,NA,5147169,NA
5147170,NA,5147170,NA
5147171,NA,5147171,NA
5147172,NA,5147172,NA
5147173,NA,5147173,NA
5147174,NA,5147174,NA
5147175,NA,5147175,NA
5147176,NA,5147176,NA
5147177,NA,5147177,NA
5147178,NA,5147178,NA
5147179,NA,5147179,NA
5148000,NA,5148000,NA
5148001,NA,5148001,NA
5148002,NA,5148002,NA
5148003,NA,5148003,NA
5148004,NA,5148004,NA
5148005,NA,5148005,NA
5148006,NA,5148006,NA
5148007,NA,5148007,NA
5148008,NA,5148008,NA
5148009,NA,5148009,NA
5148010,NA,5148010,NA
5148011,NA,5148011,NA
5148012,NA,5148012,NA
5148013,NA,5148013,NA
5148014,NA,5148014,NA
5148015,NA,5148015,NA
5148016,NA,5148016,NA
5148017,NA,5148017,NA
5148018,NA,5148018,NA
5148019,NA,5148019,NA
5148020,NA,5148020,NA
5148021,NA,5148021,NA
5148022,NA,5148022,NA
5148023,NA,5148023,NA
5148024,NA,5148024,NA
5148025,NA,5148025,NA
5148026,NA,5148026,NA
5148027,NA,5148027,NA
5148028,NA,5148028,NA
5148029,NA,5148029,NA
5148030,NA,5148030,NA
5148031,NA,5148031,NA
5148032,NA,5148032,NA
5148033,NA,5148033,NA
5148034,NA,5148034,NA
5148035,NA,5148035,NA
5148036,NA,5148036,NA
5148037,NA,5148037,NA
5148038,NA,5148038,NA
5148039,NA,5148039,NA
5148040,NA,5148040,NA
5148041,NA,5148041,NA
5148042,NA,5148042,NA
5148043,NA,5148043,NA
5148044,NA,5148044,NA
5148045,NA,5148045,NA
5148046,NA,5148046,NA
5148047,NA,5148047,NA
5148048,NA,5148048,NA
5148049,NA,5148049,NA
5148050,NA,5148050,NA
5148051,NA,5148051,NA
5148052,NA,5148052,NA
5148053,NA,5148053,NA
5148054,NA,5148054,NA
5148055,NA,5148055,NA
5148056,NA,5148056,NA
5148057,NA,5148057,NA
5148058,NA,5148058,NA
5148059,NA,5148059,NA
5148060,NA,5148060,NA
5148061,NA,5148061,NA
5148062,NA,5148062,NA
5148063,NA,5148063,NA
5148064,NA,5148064,NA
5148065,NA,5148065,NA
5148066,NA,5148066,NA
5148067,NA,5148067,NA
5148068,NA,5148068,NA
5148069,NA,5148069,NA
5148070,NA,5148070,NA
5148071,NA,5148071,NA
5148072,NA,5148072,NA
5148073,NA,5148073,NA
5148074,NA,5148074,NA
5148075,NA,5148075,NA
5148076,NA,5148076,NA
5148077,NA,5148077,NA
5148078,NA,5148078,NA
5148079,NA,5148079,NA
5148080,NA,5148080,NA
5148081,NA,5148081,NA
5148082,NA,5148082,NA
5148083,NA,5148083,NA
5148084,NA,5148084,NA
5148085,NA,5148085,NA
5148086,NA,5148086,NA
5148087,NA,5148087,NA
5148088,NA,5148088,NA
5148089,NA,5148089,NA
5148090,NA,5148090,NA
5148091,NA,5148091,NA
5148092,NA,5148092,NA
5148093,NA,5148093,NA
5148094,NA,5148094,NA
5148095,NA,5148095,NA
5148096,NA,5148096,NA
5148097,NA,5148097,NA
5148098,NA,5148098,NA
5148099,NA,5148099,NA
5148100,NA,5148100,NA
5148101,NA,5148101,NA
5148102,NA,5148102,NA
5148103,NA,5148103,NA
5148104,NA,5148104,NA
5148105,NA,5148105,NA
5148106,NA,5148106,NA
5148107,NA,5148107,NA
5148108,NA,5148108,NA
5148109,NA,5148109,NA
5148110,NA,5148110,NA
5148111,NA,5148111,NA
5148112,NA,5148112,NA
5148113,NA,5148113,NA
5148114,NA,5148114,NA
5148115,NA,5148115,NA
5148116,NA,5148116,NA
5148117,NA,5148117,NA
5148118,NA,5148118,NA
5148119,NA,5148119,NA
5148120,NA,5148120,NA
5148121,NA,5148121,NA
5148122,NA,5148122,NA
5148123,NA,5148123,NA
5148124,NA,5148124,NA
5148125,NA,5148125,NA
5148126,NA,5148126,NA
5148127,NA,5148127,NA
5148128,NA,5148128,NA
5148129,NA,5148129,NA
5148130,NA,5148130,NA
5148131,NA,5148131,NA
5148132,NA,5148132,NA
5148133,NA,5148133,NA
5148134,NA,5148134,NA
5148135,NA,5148135,NA
5148136,NA,5148136,NA
5148137,NA,5148137,NA
5148138,NA,5148138,NA
5148139,NA,5148139,NA
5148140,NA,5148140,NA
5148141,NA,5148141,NA
5148142,NA,5148142,NA
5148143,NA,5148143,NA
5148144,NA,5148144,NA
5148145,NA,5148145,NA
5148146,NA,5148146,NA
5148147,NA,5148147,NA
5148148,NA,5148148,NA
5148149,NA,5148149,NA
5148150,NA,5148150,NA
5148151,NA,5148151,NA
5148152,NA,5148152,NA
5148153,NA,5148153,NA
5148154,NA,5148154,NA
5148155,NA,5148155,NA
5148156,NA,5148156,NA
5148157,NA,5148157,NA
5148158,NA,5148158,NA
5148159,NA,5148159,NA
5148160,NA,5148160,NA
5148161,NA,5148161,NA
5148162,NA,5148162,NA
5148163,NA,5148163,NA
5148164,NA,5148164,NA
5148165,NA,5148165,NA
5148166,NA,5148166,NA
5148167,NA,5148167,NA
5148168,NA,5148168,NA
5148169,NA,5148169,NA
5148170,NA,5148170,NA
5148171,NA,5148171,NA
5148172,NA,5148172,NA
5148173,NA,5148173,NA
5148174,NA,5148174,NA
5148175,NA,5148175,NA
5148176,NA,5148176,NA
5148177,NA,5148177,NA
5148178,NA,5148178,NA
5148179,NA,5148179,NA
5149000,NA,5149000,NA
5149001,NA,5149001,NA
5149002,NA,5149002,NA
5149003,NA,5149003,NA
5149004,NA,5149004,NA
5149005,NA,5149005,NA
5149006,NA,5149006,NA
5149007,NA,5149007,NA
5149008,NA,5149008,NA
5149009,NA,5149009,NA
5149010,NA,5149010,NA
5149011,NA,5149011,NA
5149012,NA,5149012,NA
5149013,NA,5149013,NA
5149014,NA,5149014,NA
5149015,NA,5149015,NA
5149016,NA,5149016,NA
5149017,NA,5149017,NA
5149018,NA,5149018,NA
5149019,NA,5149019,NA
5149020,NA,5149020,NA
5149021,NA,5149021,NA
5149022,NA,5149022,NA
5149023,NA,5149023,NA
5149024,NA,5149024,NA
5149025,NA,5149025,NA
5149026,NA,5149026,NA
5149027,NA,5149027,NA
5149028,NA,5149028,NA
5149029,NA,5149029,NA
5149030,NA,5149030,NA
5149031,NA,5149031,NA
5149032,NA,5149032,NA
5149033,NA,5149033,NA
5149034,NA,5149034,NA
5149035,NA,5149035,NA
5149036,NA,5149036,NA
5149037,NA,5149037,NA
5149038,NA,5149038,NA
5149039,NA,5149039,NA
5149040,NA,5149040,NA
5149041,NA,5149041,NA
5149042,NA,5149042,NA
5149043,NA,5149043,NA
5149044,NA,5149044,NA
5149045,NA,5149045,NA
5149046,NA,5149046,NA
5149047,NA,5149047,NA
5149048,NA,5149048,NA
5149049,NA,5149049,NA
5149050,NA,5149050,NA
5149051,NA,5149051,NA
5149052,NA,5149052,NA
5149053,NA,5149053,NA
5149054,NA,5149054,NA
5149055,NA,5149055,NA
5149056,NA,5149056,NA
5149057,NA,5149057,NA
5149058,NA,5149058,NA
5149059,NA,5149059,NA
5149060,NA,5149060,NA
5149061,NA,5149061,NA
5149062,NA,5149062,NA
5149063,NA,5149063,NA
5149064,NA,5149064,NA
5149065,NA,5149065,NA
5149066,NA,5149066,NA
5149067,NA,5149067,NA
5149068,NA,5149068,NA
5149069,NA,5149069,NA
5149070,NA,5149070,NA
5149071,NA,5149071,NA
5149072,NA,5149072,NA
5149073,NA,5149073,NA
5149074,NA,5149074,NA
5149075,NA,5149075,NA
5149076,NA,5149076,NA
5149077,NA,5149077,NA
5149078,NA,5149078,NA
5149079,NA,5149079,NA
5149080,NA,5149080,NA
5149081,NA,5149081,NA
5149082,NA,5149082,NA
5149083,NA,5149083,NA
5149084,NA,5149084,NA
5149085,NA,5149085,NA
5149086,NA,5149086,NA
5149087,NA,5149087,NA
5149088,NA,5149088,NA
5149089,NA,5149089,NA
5149090,NA,5149090,NA
5149091,NA,5149091,NA
5149092,NA,5149092,NA
5149093,NA,5149093,NA
5149094,NA,5149094,NA
5149095,NA,5149095,NA
5149096,NA,5149096,NA
5149097,NA,5149097,NA
5149098,NA,5149098,NA
5149099,NA,5149099,NA
5149100,NA,5149100,NA
5149101,NA,5149101,NA
5149102,NA,5149102,NA
5149103,NA,5149103,NA
5149104,NA,5149104,NA
5149105,NA,5149105,NA
5149106,NA,5149106,NA
5149107,NA,5149107,NA
5149108,NA,5149108,NA
5149109,NA,5149109,NA
5149110,NA,5149110,NA
5149111,NA,5149111,NA
5149112,NA,5149112,NA
5149113,NA,5149113,NA
5149114,NA,5149114,NA
5149115,NA,5149115,NA
5149116,NA,5149116,NA
5149117,NA,5149117,NA
5149118,NA,5149118,NA
5149119,NA,5149119,NA
5149120,NA,5149120,NA
5149121,NA,5149121,NA
5149122,NA,5149122,NA
5149123,NA,5149123,NA
5149124,NA,5149124,NA
5149125,NA,5149125,NA
5149126,NA,5149126,NA
5149127,NA,5149127,NA
5149128,NA,5149128,NA
5149129,NA,5149129,NA
5149130,NA,5149130,NA
5149131,NA,5149131,NA
5149132,NA,5149132,NA
5149133,NA,5149133,NA
5149134,NA,5149134,NA
5149135,NA,5149135,NA
5149136,NA,5149136,NA
5149137,NA,5149137,NA
5149138,NA,5149138,NA
5149139,NA,5149139,NA
5149140,NA,5149140,NA
5149141,NA,5149141,NA
5149142,NA,5149142,NA
5149143,NA,5149143,NA
5149144,NA,5149144,NA
5149145,NA,5149145,NA
5149146,NA,5149146,NA
5149147,NA,5149147,NA
5149148,NA,5149148,NA
5149149,NA,5149149,NA
5149150,NA,5149150,NA
5149151,NA,5149151,NA
5149152,NA,5149152,NA
5149153,NA,5149153,NA
5149154,NA,5149154,NA
5149155,NA,5149155,NA
5149156,NA,5149156,NA
5149157,NA,5149157,NA
5149158,NA,5149158,NA
5149159,NA,5149159,NA
5149160,NA,5149160,NA
5149161,NA,5149161,NA
5149162,NA,5149162,NA
5149163,NA,5149163,NA
5149164,NA,5149164,NA
5149165,NA,5149165,NA
5149166,NA,5149166,NA
5149167,NA,5149167,NA
5149168,NA,5149168,NA
5149169,NA,5149169,NA
5149170,NA,5149170,NA
5149171,NA,5149171,NA
5149172,NA,5149172,NA
5149173,NA,5149173,NA
5149174,NA,5149174,NA
5149175,NA,5149175,NA
5149176,NA,5149176,NA
5149177,NA,5149177,NA
5149178,NA,5149178,NA
5149179,NA,5149179,NA
5150000,NA,5150000,NA
5150001,NA,5150001,NA
5150002,NA,5150002,NA
5150003,NA,5150003,NA
5150004,NA,5150004,NA
5150005,NA,5150005,NA
5150006,NA,5150006,NA
5150007,NA,5150007,NA
5150008,NA,5150008,NA
5150009,NA,5150009,NA
5150010,NA,5150010,NA
5150011,NA,5150011,NA
5150012,NA,5150012,NA
5150013,NA,5150013,NA
5150014,NA,5150014,NA
5150015,NA,5150015,NA
5150016,NA,5150016,NA
5150017,NA,5150017,NA
5150018,NA,5150018,NA
5150019,NA,5150019,NA
5150020,NA,5150020,NA
5150021,NA,5150021,NA
5150022,NA,5150022,NA
5150023,NA,5150023,NA
5150024,NA,5150024,NA
5150025,NA,5150025,NA
5150026,NA,5150026,NA
5150027,NA,5150027,NA
5150028,NA,5150028,NA
5150029,NA,5150029,NA
5150030,NA,5150030,NA
5150031,NA,5150031,NA
5150032,NA,5150032,NA
5150033,NA,5150033,NA
5150034,NA,5150034,NA
5150035,NA,5150035,NA
5150036,NA,5150036,NA
5150037,NA,5150037,NA
5150038,NA,5150038,NA
5150039,NA,5150039,NA
5150040,NA,5150040,NA
5150041,NA,5150041,NA
5150042,NA,5150042,NA
5150043,NA,5150043,NA
5150044,NA,5150044,NA
5150045,NA,5150045,NA
5150046,NA,5150046,NA
5150047,NA,5150047,NA
5150048,NA,5150048,NA
5150049,NA,5150049,NA
5150050,NA,5150050,NA
5150051,NA,5150051,NA
5150052,NA,5150052,NA
5150053,NA,5150053,NA
5150054,NA,5150054,NA
5150055,NA,5150055,NA
5150056,NA,5150056,NA
5150057,NA,5150057,NA
5150058,NA,5150058,NA
5150059,NA,5150059,NA
5150060,NA,5150060,NA
5150061,NA,5150061,NA
5150062,NA,5150062,NA
5150063,NA,5150063,NA
5150064,NA,5150064,NA
5150065,NA,5150065,NA
5150066,NA,5150066,NA
5150067,NA,5150067,NA
5150068,NA,5150068,NA
5150069,NA,5150069,NA
5150070,NA,5150070,NA
5150071,NA,5150071,NA
5150072,NA,5150072,NA
5150073,NA,5150073,NA
5150074,NA,5150074,NA
5150075,NA,5150075,NA
5150076,NA,5150076,NA
5150077,NA,5150077,NA
5150078,NA,5150078,NA
5150079,NA,5150079,NA
5150080,NA,5150080,NA
5150081,NA,5150081,NA
5150082,NA,5150082,NA
5150083,NA,5150083,NA
5150084,NA,5150084,NA
5150085,NA,5150085,NA
5150086,NA,5150086,NA
5150087,NA,5150087,NA
5150088,NA,5150088,NA
5150089,NA,5150089,NA
5150090,NA,5150090,NA
5150091,NA,5150091,NA
5150092,NA,5150092,NA
5150093,NA,5150093,NA
5150094,NA,5150094,NA
5150095,NA,5150095,NA
5150096,NA,5150096,NA
5150097,NA,5150097,NA
5150098,NA,5150098,NA
5150099,NA,5150099,NA
5150100,NA,5150100,NA
5150101,NA,5150101,NA
5150102,NA,5150102,NA
5150103,NA,5150103,NA
5150104,NA,5150104,NA
5150105,NA,5150105,NA
5150106,NA,5150106,NA
5150107,NA,5150107,NA
5150108,NA,5150108,NA
5150109,NA,5150109,NA
5150110,NA,5150110,NA
5150111,NA,5150111,NA
5150112,NA,5150112,NA
5150113,NA,5150113,NA
5150114,NA,5150114,NA
5150115,NA,5150115,NA
5150116,NA,5150116,NA
5150117,NA,5150117,NA
5150118,NA,5150118,NA
5150119,NA,5150119,NA
5150120,NA,5150120,NA
5150121,NA,5150121,NA
5150122,NA,5150122,NA
5150123,NA,5150123,NA
5150124,NA,5150124,NA
5150125,NA,5150125,NA
5150126,NA,5150126,NA
5150127,NA,5150127,NA
5150128,NA,5150128,NA
5150129,NA,5150129,NA
5150130,NA,5150130,NA
5150131,NA,5150131,NA
5150132,NA,5150132,NA
5150133,NA,5150133,NA
5150134,NA,5150134,NA
5150135,NA,5150135,NA
5150136,NA,5150136,NA
5150137,NA,5150137,NA
5150138,NA,5150138,NA
5150139,NA,5150139,NA
5150140,NA,5150140,NA
5150141,NA,5150141,NA
5150142,NA,5150142,NA
5150143,NA,5150143,NA
5150144,NA,5150144,NA
5150145,NA,5150145,NA
5150146,NA,5150146,NA
5150147,NA,5150147,NA
5150148,NA,5150148,NA
5150149,NA,5150149,NA
5150150,NA,5150150,NA
5150151,NA,5150151,NA
5150152,NA,5150152,NA
5150153,NA,5150153,NA
5150154,NA,5150154,NA
5150155,NA,5150155,NA
5150156,NA,5150156,NA
5150157,NA,5150157,NA
5150158,NA,5150158,NA
5150159,NA,5150159,NA
5150160,NA,5150160,NA
5150161,NA,5150161,NA
5150162,NA,5150162,NA
5150163,NA,5150163,NA
5150164,NA,5150164,NA
5150165,NA,5150165,NA
5150166,NA,5150166,NA
5150167,NA,5150167,NA
5150168,NA,5150168,NA
5150169,NA,5150169,NA
5150170,NA,5150170,NA
5150171,NA,5150171,NA
5150172,NA,5150172,NA
5150173,NA,5150173,NA
5150174,NA,5150174,NA
5150175,NA,5150175,NA
5150176,NA,5150176,NA
5150177,NA,5150177,NA
5150178,NA,5150178,NA
5150179,NA,5150179,NA
5151000,NA,5151000,NA
5151001,NA,5151001,NA
5151002,NA,5151002,NA
5151003,NA,5151003,NA
5151004,NA,5151004,NA
5151005,NA,5151005,NA
5151006,NA,5151006,NA
5151007,NA,5151007,NA
5151008,NA,5151008,NA
5151009,NA,5151009,NA
5151010,NA,5151010,NA
5151011,NA,5151011,NA
5151012,NA,5151012,NA
5151013,NA,5151013,NA
5151014,NA,5151014,NA
5151015,NA,5151015,NA
5151016,NA,5151016,NA
5151017,NA,5151017,NA
5151018,NA,5151018,NA
5151019,NA,5151019,NA
5151020,NA,5151020,NA
5151021,NA,5151021,NA
5151022,NA,5151022,NA
5151023,NA,5151023,NA
5151024,NA,5151024,NA
5151025,NA,5151025,NA
5151026,NA,5151026,NA
5151027,NA,5151027,NA
5151028,NA,5151028,NA
5151029,NA,5151029,NA
5151030,NA,5151030,NA
5151031,NA,5151031,NA
5151032,NA,5151032,NA
5151033,NA,5151033,NA
5151034,NA,5151034,NA
5151035,NA,5151035,NA
5151036,NA,5151036,NA
5151037,NA,5151037,NA
5151038,NA,5151038,NA
5151039,NA,5151039,NA
5151040,NA,5151040,NA
5151041,NA,5151041,NA
5151042,NA,5151042,NA
5151043,NA,5151043,NA
5151044,NA,5151044,NA
5151045,NA,5151045,NA
5151046,NA,5151046,NA
5151047,NA,5151047,NA
5151048,NA,5151048,NA
5151049,NA,5151049,NA
5151050,NA,5151050,NA
5151051,NA,5151051,NA
5151052,NA,5151052,NA
5151053,NA,5151053,NA
5151054,NA,5151054,NA
5151055,NA,5151055,NA
5151056,NA,5151056,NA
5151057,NA,5151057,NA
5151058,NA,5151058,NA
5151059,NA,5151059,NA
5151060,NA,5151060,NA
5151061,NA,5151061,NA
5151062,NA,5151062,NA
5151063,NA,5151063,NA
5151064,NA,5151064,NA
5151065,NA,5151065,NA
5151066,NA,5151066,NA
5151067,NA,5151067,NA
5151068,NA,5151068,NA
5151069,NA,5151069,NA
5151070,NA,5151070,NA
5151071,NA,5151071,NA
5151072,NA,5151072,NA
5151073,NA,5151073,NA
5151074,NA,5151074,NA
5151075,NA,5151075,NA
5151076,NA,5151076,NA
5151077,NA,5151077,NA
5151078,NA,5151078,NA
5151079,NA,5151079,NA
5151080,NA,5151080,NA
5151081,NA,5151081,NA
5151082,NA,5151082,NA
5151083,NA,5151083,NA
5151084,NA,5151084,NA
5151085,NA,5151085,NA
5151086,NA,5151086,NA
5151087,NA,5151087,NA
5151088,NA,5151088,NA
5151089,NA,5151089,NA
5151090,NA,5151090,NA
5151091,NA,5151091,NA
5151092,NA,5151092,NA
5151093,NA,5151093,NA
5151094,NA,5151094,NA
5151095,NA,5151095,NA
5151096,NA,5151096,NA
5151097,NA,5151097,NA
5151098,NA,5151098,NA
5151099,NA,5151099,NA
5151100,NA,5151100,NA
5151101,NA,5151101,NA
5151102,NA,5151102,NA
5151103,NA,5151103,NA
5151104,NA,5151104,NA
5151105,NA,5151105,NA
5151106,NA,5151106,NA
5151107,NA,5151107,NA
5151108,NA,5151108,NA
5151109,NA,5151109,NA
5151110,NA,5151110,NA
5151111,NA,5151111,NA
5151112,NA,5151112,NA
5151113,NA,5151113,NA
5151114,NA,5151114,NA
5151115,NA,5151115,NA
5151116,NA,5151116,NA
5151117,NA,5151117,NA
5151118,NA,5151118,NA
5151119,NA,5151119,NA
5151120,NA,5151120,NA
5151121,NA,5151121,NA
5151122,NA,5151122,NA
5151123,NA,5151123,NA
5151124,NA,5151124,NA
5151125,NA,5151125,NA
5151126,NA,5151126,NA
5151127,NA,5151127,NA
5151128,NA,5151128,NA
5151129,NA,5151129,NA
5151130,NA,5151130,NA
5151131,NA,5151131,NA
5151132,NA,5151132,NA
5151133,NA,5151133,NA
5151134,NA,5151134,NA
5151135,NA,5151135,NA
5151136,NA,5151136,NA
5151137,NA,5151137,NA
5151138,NA,5151138,NA
5151139,NA,5151139,NA
5151140,NA,5151140,NA
5151141,NA,5151141,NA
5151142,NA,5151142,NA
5151143,NA,5151143,NA
5151144,NA,5151144,NA
5151145,NA,5151145,NA
5151146,NA,5151146,NA
5151147,NA,5151147,NA
5151148,NA,5151148,NA
5151149,NA,5151149,NA
5151150,NA,5151150,NA
5151151,NA,5151151,NA
5151152,NA,5151152,NA
5151153,NA,5151153,NA
5151154,NA,5151154,NA
5151155,NA,5151155,NA
5151156,NA,5151156,NA
5151157,NA,5151157,NA
5151158,NA,5151158,NA
5151159,NA,5151159,NA
5151160,NA,5151160,NA
5151161,NA,5151161,NA
5151162,NA,5151162,NA
5151163,NA,5151163,NA
5151164,NA,5151164,NA
5151165,NA,5151165,NA
5151166,NA,5151166,NA
5151167,NA,5151167,NA
5151168,NA,5151168,NA
5151169,NA,5151169,NA
5151170,NA,5151170,NA
5151171,NA,5151171,NA
5151172,NA,5151172,NA
5151173,NA,5151173,NA
5151174,NA,5151174,NA
5151175,NA,5151175,NA
5151176,NA,5151176,NA
5151177,NA,5151177,NA
5151178,NA,5151178,NA
5151179,NA,5151179,NA
5152000,NA,5152000,NA
5152001,NA,5152001,NA
5152002,NA,5152002,NA
5152003,NA,5152003,NA
5152004,NA,5152004,NA
5152005,NA,5152005,NA
5152006,NA,5152006,NA
5152007,NA,5152007,NA
5152008,NA,5152008,NA
5152009,NA,5152009,NA
5152010,NA,5152010,NA
5152011,NA,5152011,NA
5152012,NA,5152012,NA
5152013,NA,5152013,NA
5152014,NA,5152014,NA
5152015,NA,5152015,NA
5152016,NA,5152016,NA
5152017,NA,5152017,NA
5152018,NA,5152018,NA
5152019,NA,5152019,NA
5152020,NA,5152020,NA
5152021,NA,5152021,NA
5152022,NA,5152022,NA
5152023,NA,5152023,NA
5152024,NA,5152024,NA
5152025,NA,5152025,NA
5152026,NA,5152026,NA
5152027,NA,5152027,NA
5152028,NA,5152028,NA
5152029,NA,5152029,NA
5152030,NA,5152030,NA
5152031,NA,5152031,NA
5152032,NA,5152032,NA
5152033,NA,5152033,NA
5152034,NA,5152034,NA
5152035,NA,5152035,NA
5152036,NA,5152036,NA
5152037,NA,5152037,NA
5152038,NA,5152038,NA
5152039,NA,5152039,NA
5152040,NA,5152040,NA
5152041,NA,5152041,NA
5152042,NA,5152042,NA
5152043,NA,5152043,NA
5152044,NA,5152044,NA
5152045,NA,5152045,NA
5152046,NA,5152046,NA
5152047,NA,5152047,NA
5152048,NA,5152048,NA
5152049,NA,5152049,NA
5152050,NA,5152050,NA
5152051,NA,5152051,NA
5152052,NA,5152052,NA
5152053,NA,5152053,NA
5152054,NA,5152054,NA
5152055,NA,5152055,NA
5152056,NA,5152056,NA
5152057,NA,5152057,NA
5152058,NA,5152058,NA
5152059,NA,5152059,NA
5152060,NA,5152060,NA
5152061,NA,5152061,NA
5152062,NA,5152062,NA
5152063,NA,5152063,NA
5152064,NA,5152064,NA
5152065,NA,5152065,NA
5152066,NA,5152066,NA
5152067,NA,5152067,NA
5152068,NA,5152068,NA
5152069,NA,5152069,NA
5152070,NA,5152070,NA
5152071,NA,5152071,NA
5152072,NA,5152072,NA
5152073,NA,5152073,NA
5152074,NA,5152074,NA
5152075,NA,5152075,NA
5152076,NA,5152076,NA
5152077,NA,5152077,NA
5152078,NA,5152078,NA
5152079,NA,5152079,NA
5152080,NA,5152080,NA
5152081,NA,5152081,NA
5152082,NA,5152082,NA
5152083,NA,5152083,NA
5152084,NA,5152084,NA
5152085,NA,5152085,NA
5152086,NA,5152086,NA
5152087,NA,5152087,NA
5152088,NA,5152088,NA
5152089,NA,5152089,NA
5152090,NA,5152090,NA
5152091,NA,5152091,NA
5152092,NA,5152092,NA
5152093,NA,5152093,NA
5152094,NA,5152094,NA
5152095,NA,5152095,NA
5152096,NA,5152096,NA
5152097,NA,5152097,NA
5152098,NA,5152098,NA
5152099,NA,5152099,NA
5152100,NA,5152100,NA
5152101,NA,5152101,NA
5152102,NA,5152102,NA
5152103,NA,5152103,NA
5152104,NA,5152104,NA
5152105,NA,5152105,NA
5152106,NA,5152106,NA
5152107,NA,5152107,NA
5152108,NA,5152108,NA
5152109,NA,5152109,NA
5152110,NA,5152110,NA
5152111,NA,5152111,NA
5152112,NA,5152112,NA
5152113,NA,5152113,NA
5152114,NA,5152114,NA
5152115,NA,5152115,NA
5152116,NA,5152116,NA
5152117,NA,5152117,NA
5152118,NA,5152118,NA
5152119,NA,5152119,NA
5152120,NA,5152120,NA
5152121,NA,5152121,NA
5152122,NA,5152122,NA
5152123,NA,5152123,NA
5152124,NA,5152124,NA
5152125,NA,5152125,NA
5152126,NA,5152126,NA
5152127,NA,5152127,NA
5152128,NA,5152128,NA
5152129,NA,5152129,NA
5152130,NA,5152130,NA
5152131,NA,5152131,NA
5152132,NA,5152132,NA
5152133,NA,5152133,NA
5152134,NA,5152134,NA
5152135,NA,5152135,NA
5152136,NA,5152136,NA
5152137,NA,5152137,NA
5152138,NA,5152138,NA
5152139,NA,5152139,NA
5152140,NA,5152140,NA
5152141,NA,5152141,NA
5152142,NA,5152142,NA
5152143,NA,5152143,NA
5152144,NA,5152144,NA
5152145,NA,5152145,NA
5152146,NA,5152146,NA
5152147,NA,5152147,NA
5152148,NA,5152148,NA
5152149,NA,5152149,NA
5152150,NA,5152150,NA
5152151,NA,5152151,NA
5152152,NA,5152152,NA
5152153,NA,5152153,NA
5152154,NA,5152154,NA
5152155,NA,5152155,NA
5152156,NA,5152156,NA
5152157,NA,5152157,NA
5152158,NA,5152158,NA
5152159,NA,5152159,NA
5152160,NA,5152160,NA
5152161,NA,5152161,NA
5152162,NA,5152162,NA
5152163,NA,5152163,NA
5152164,NA,5152164,NA
5152165,NA,5152165,NA
5152166,NA,5152166,NA
5152167,NA,5152167,NA
5152168,NA,5152168,NA
5152169,NA,5152169,NA
5152170,NA,5152170,NA
5152171,NA,5152171,NA
5152172,NA,5152172,NA
5152173,NA,5152173,NA
5152174,NA,5152174,NA
5152175,NA,5152175,NA
5152176,NA,5152176,NA
5152177,NA,5152177,NA
5152178,NA,5152178,NA
5152179,NA,5152179,NA
5153000,NA,5153000,NA
5153001,NA,5153001,NA
5153002,NA,5153002,NA
5153003,NA,5153003,NA
5153004,NA,5153004,NA
5153005,NA,5153005,NA
5153006,NA,5153006,NA
5153007,NA,5153007,NA
5153008,NA,5153008,NA
5153009,NA,5153009,NA
5153010,NA,5153010,NA
5153011,NA,5153011,NA
5153012,NA,5153012,NA
5153013,NA,5153013,NA
5153014,NA,5153014,NA
5153015,NA,5153015,NA
5153016,NA,5153016,NA
5153017,NA,5153017,NA
5153018,NA,5153018,NA
5153019,NA,5153019,NA
5153020,NA,5153020,NA
5153021,NA,5153021,NA
5153022,NA,5153022,NA
5153023,NA,5153023,NA
5153024,NA,5153024,NA
5153025,NA,5153025,NA
